Level,Sentence,level_id,tense ,tense_id
B2,Can you give me a definition of boredom,3,future simple,7
B2,Texts and emails are quickly deleted; while letters stay around for longer,3,present simple,15
B2,It wasn't a deliberate mistake,3,past simple,23
B2,Henry Brown was delighted when he reached Philadelphia safely in his box,3,past simple passive,22
B2,Try using a piece of dental floss to get that ring off your finger,3,present simple,15
B2,Ireland used to be very dependent on potatoes,3,present simple,15
B2,Northern Norway has two depressing months of no daylight in winter,3,present simple,15
B2,The 50;000 descendants of Welsh immigrants in Argentina still speak Welsh,3,present simple,15
B2,Magda Sayek has designed a perfectly fitting cover for a city bus,3,present perfect,13
B2,James Dyson is a British industrial designer,3,present simple,15
B2,Sometimes you have a desire to do something; but you can't because you're stuck in a queue,3,present simple,15
B2,After a long-haul flight; I'm usually desperate to get off the plane,3,present simple,15
B2,Why had Henry Brown chosen Pennsylvania as his destination,3,present simple,15
B2,Henry Brown had shown great determination on his way to freedom,3,present simple,15
B2,This terrible loss made Brown determined to escape slavery,3,present simple,15
B2,A washing machine which develops a fault can be repaired through the Internet of Things,3,present simple,15
B2,Metal detectors at airports can damage electronic devices such as laptops,3,future simple,7
B2,She is totally devoted to her children,3,present simple,15
B2,One in three adults today will have developed diabetes by the time they are sixty,3,present simple,15
B2,A bag containing $200;000 worth of diamonds has been returned to its owner,3,present perfect passive,12
B2,Some people believe that some things should be left to die out,3,present simple,15
B2,With digital media; we write more than ever before,3,present simple,15
B2,Spectators whistle when they disapprove of a referee's decision,3,present simple,15
B2,When Henry Brown first climbed out of his box; he felt disorientated,3,past simple,23
B2,Distance learning is nothing new,3,present simple,15
B2,That joke was really distasteful,3,past simple,23
B2,In a colour photo; it is easy to distinguish the predator from the background,3,present simple,15
B2,The government minister finds noise in the corridor distracting while she's eating,3,present continuous,11
B2,Home improvement programmes give us DIY tips,3,present simple,15
B2,BuzzFeed is dominant in the world of entertainment and news sites,3,present simple,15
B2,I don't like the way she always dominates the conversation,3,present simple,15
B2,The downside of internet news is that it isn't always reliable,3,present simple,15
B2,If you don't like your job; do your best to find something you do like about it,3,present simple,15
B2,A drama series has to have a gripping plot,3,present simple,15
B2,The seasons in Norway are very dramatic,3,present simple,15
B2,The number of people living alone is shooting up dramatically,3,present simple,15
B2,They dreamt up the right-brained/left-brained theory,3,present simple,15
B2,Underwater drilling equipment is difficult to repair,3,present simple,15
B2,The water at the campsite is not drinkable,3,present simple,15
B2,Even successful business people drop out of university,3,present simple,15
B2,Australia's worst drought in a century,3,present simple,15
B2,At Google; employees can get their dry-cleaning done for free,3,future simple passive,6
B2,Have you experienced the desire to fall asleep during a dull lecture,3,present simple,15
B2,I put in earplugs on planes so I can sleep,3,present simple,15
B2,My husband is quite easy-going; he doesn't worry about anything,3,present simple,15
B2,Hipsters like buying eco-friendly products; like shampoo,3,present simple,15
B2,Leicester an economic boost,3,present simple,15
B2,Generation Net has lived through an economic recession and won't take money for granted,3,present perfect,13
B2,Bly suggested to her editor that his newspaper should pay for her trip,3,future simple,7
B2,The effect of the knitting by yarn-bombers is quite striking,3,present simple,15
B2,Stephen Covey's book describes how highly effective people plan their lives,3,present simple,15
B2,When we're tired; our brain is less efficient,3,present simple,15
B2,The money belonged to an elderly man who had left his bag on the train,3,past perfect,21
B2,We often use emoticons instead of expressing our feelings,3,present continuous,11
B2,Boredom can be a very useful emotion,3,future simple,7
B2,Smartphones enable journalists to publish text and photos wherever they are,3,present simple,15
B2,Mary Kingsley had encounters with all kinds of animals on her travels,3,past simple,23
B2,He needs to be given some encouragement to plan effectively for his future,3,present simple,15
B2,There is a demand for more inspiring; encouraging and uplifting news stories,3,present simple,15
B2,Canadian engineers invented something which tells you when you need to reapply your sunscreen,3,present simple,15
B2,Some people get lots of enjoyment from shopping,3,present continuous,11
B2,Learning holidays can enrich your life long after the trip is over,3,present simple,15
B2,Please investigate the matter to ensure that this does not happen to other passengers,3,present simple,15
B2,We had an entertaining evening with our friends this weekend,3,past simple,23
B2,Co-housing communities have shared facilities such as a laundry and an entertainment space,3,present perfect,13
B2,We need to be constantly entertained,3,present simple,15
B2,Initially; Europeans were not very enthusiastic about the new foods,3,past simple,23
B2,I can't find the entrance to the shop,3,future simple,7
B2,Positive news sites report on peace agreements and environmental campaigns,3,present simple,15
B2,China is revising its environmental laws to include harsh penalties for polluters,3,present simple,15
B2,Have you ever gone to bed too late because you wanted to watch 'just one more' episode,3,present simple,15
B2,Younger people; especially those in the 16-24 age bracket; spend time with their family daily,3,present simple,15
B2,In conversations; we often try to establish shared interests,3,present simple,15
B2,The Japanese community in Argentina is now very well established,3,present simple passive,14
B2,It is estimated that the coins are worth around $10 million,3,present simple,15
B2,There's a lot of evil in the world,3,present simple,15
B2,Like all trends; 'hipsterism' will change and evolve,3,present simple,15
B2,We can exchange news by email; text or letter,3,future simple,7
B2,The event didn't live up to my expectations,3,present simple,15
B2,Researchers pointed out that the experiments didn't show that animals feel truly bored,3,present simple,15
B2,Mary Kingsley was the first explorer to show proper respect to the African people,3,present simple,15
B2,Some children are exposed to questioning and reacting to rules,3,present simple,15
B2,An expressway in North American English is called a motorway in British English,3,present simple passive,14
B2,Silbo is an extraordinary language which is whistled rather than spoken,3,present simple,15
B2,People living in co-housing projects share facilities,3,present simple,15
B2,When do childhood memories start to fade,3,present simple,15
B2,The 1969 moon landings were faked,3,past simple passive,22
B2,The falcons are well trained; so it's super safe,3,present simple,15
B2,Nearly half of US adults fall asleep unintentionally during the day,3,present simple,15
B2,Members of Generation X tend to be family-focused,3,present simple,15
B2,The woman was fast asleep on the train and missed her stop,3,past simple,23
B2,There was a fault in the invention which kept it from working properly,3,present simple,15
B2,The most noticeable feature of the data is that older people spend less time with their family,3,present simple,15
B2,In honour of this creative but dangerous feat; he became known as Henry 'Box' Brown,3,past simple passive,22
B2,'Searching boredom' is when you are fed up with having nothing to do,3,present simple,15
B2,If two kids are playing together; the other two have each other and don't feel left out,3,present simple,15
B2,Many popular Japanese festivals also take place in São Paulo,3,present simple,15
B2,I'd like to find out more about the five types of boredom,3,present simple,15
B2,My mum called the fire department when I was locked in the bathroom at age two,3,past simple passive,22
B2,At Google; someone can fix your car for you,3,future simple,7
B2,The ultimate cool hipster accessory is the fixed-wheel bike,3,present simple,15
B2,Flexibility is very important; you need to plan; but also use opportunities in your job,3,present simple,15
B2,Female hipsters wear floral-patterned dresses,3,present simple,15
B2,Focus on the red and green for a while and then look at the desert photos,3,present simple,15
B2,Having enough money gives you the freedom to do what you want,3,present simple,15
B2,Women are more likely than men to fret about a lost love,3,present simple,15
B2,Stephen Covey feels we fritter away too much time,3,present simple,15
B2,Inventions need to be functional to be popular,3,present simple,15
B2,Henry Brown must have been furious when his wife and children were sold,3,future perfect,5
B2,I'll try anything; I'm not fussy about food,3,present simple,15
B2,When you gaze at something; you look at it for a long time,3,present simple,15
B2,There are a lot of inventions which generate energy,3,present simple,15
B2,Some famous people are known for their generosity,3,present simple passive,14
B2,The film of the 1969 moon landings cannot be genuine,3,future simple,7
B2,I'd like to talk about gestures; the signs we make with our hands,3,present simple,15
B2,My brother gets on my nerves sometimes,3,present simple,15
B2,If you want to get on in your career; you have to stay in touch with changes in your field,3,present simple,15
B2,Getting to grips with a new culture and language was quite a challenge at first,3,present simple,15
B2,My children always get up at the crack of dawn,3,present simple,15
B2,You should get to the festival early if you want to get your money's worth,3,present simple,15
B2,Employers like to see that you don't give up easily if a job is difficult,3,present simple,15
B2,You've got a chance to train and experience what it was like to fight as a gladiator,3,present simple,15
B2,I quickly glanced at my watch,3,past simple,23
B2,Don't glare; it makes people feel uncomfortable,3,present simple,15
B2,Globally; there has been a rise in the number of people living alone,3,present perfect continuous,9
B2,Sometimes children have several godparents,3,present simple,15
B2,Getting the chance to take on this brilliant job was a golden opportunity,3,present simple,15
B2,Kingsley was one of the first Europeans to see a gorilla with her own eyes,3,present simple,15
B2,A government minister made a list of rules for her staff which was leaked to the media,3,past simple passive,22
B2,The second winter in Norway is when the light gradually starts to come back,3,present simple,15
B2,Quinoa is a grain which is grown in the Andes mountains,3,present simple,15
B2,This drama series isn't very good; it lacks a gripping plot,3,present simple,15
B2,The nations with the fastest growth in one-person households are China; India and Brazil,3,present simple,15
B2,I'd like to see the penguins in their natural habitat,3,present simple,15
B2,Every connected device can be hacked,3,future simple passive,6
B2,The crocodile is half-submerged under the water,3,present simple,15
B2,Sleeping in a hammock can be quite uncomfortable,3,present simple,15
B2,Cover your finger with something slippery like hand cream to remove the ring,3,present simple,15
B2,I've always had terrible handwriting,3,present simple,15
B2,The handwritten letter is in serious decline,3,present simple,15
B2,Where do hipsters hang out,3,present simple,15
B2,In future; polluters in China will be given harsh penalties,3,future simple passive,6
B2,My grandmother was very kind; she had a heart of gold,3,past simple,23
B2,You can catch up on sleep by having a lie-in,3,future continuous,3
B2,People from different cultures can have a misunderstanding if they don't know each other's rules of communication,3,present simple,15
B2,Having a short nap is more refreshing than a cup of coffee,3,present simple,15
B2,I don't want to have a row about the weather,3,present simple,15
B2,In many cultures; having a snooze is much more acceptable than in the US,3,present simple,15
B2,I've had enough of this TV programme,3,present simple,15
B2,awkward silences in the conversation. No one wanted to talk about it,3,present simple,15
B2,I'm really busy and broke; so I have neither time nor money to spare,3,present simple,15
B2,Because of our ageing population; there will be more jobs in the healthcare sector,3,present simple,15
B2,Another perk for Google employees is free health checks,3,present simple,15
B2,Have you heard of Silbo Gomero,3,present simple passive,14
B2,My helmet had slipped down; so I couldn't see a thing,3,future simple,7
B2,Not many cities have high-speed broadband for all residents,3,present simple,15
B2,Hipsters are not interested in high-tech devices,3,present simple,15
B2,Sport programmes often show football match highlights,3,present simple,15
B2,Some jokes are just hilarious,3,present simple,15
B2,Hipsters are usually in their twenties and thirties,3,present simple,15
B2,The oldest woman in the world lived through some interesting historical events,3,past simple,23
B2,Can you tell me about a person you hit it off with as soon as you met them,3,present simple,15
B2,A place I'd really like to go on holiday this year is Istanbul,3,present simple,15
B2,I much prefer to spend money on home-cooked food than on microwaveable meals,3,present simple,15
B2,Hipsters are keen on making home-made jam and baking cakes,3,present continuous,11
B2,Norway is certainly very different from my homeland where it is hot,3,present simple,15
B2,We need to do more to reduce street homelessness,3,present simple,15
B2,Without sufficient hostel places; we cannot protect the often young and very vulnerable,3,future simple,7
B2,Why are so many people choosing to live in one-person households,3,present simple,15
B2,Mary Kingsley much prefered paddling up rivers to household chores,3,present simple,15
B2,Electronic cars will park for free and hybrids will get 20% off,3,future simple,7
B2,I believe that one child is ideal,3,present simple,15
B2,They seemed to identify some differences,3,present simple,15
B2,Her father's medical friends had warned her about tropical diseases; but she ignored them,3,past simple,23
B2,In most countries; it is illegal to keep lost property unless you can't find the owner,3,present simple,15
B2,The shimmering of the air above a hot road is just an illusion,3,present simple,15
B2,The joy each child brings is immeasurable,3,present simple,15
B2,Welsh immigrants first arrived in Patagonia over 150 years ago,3,past simple,23
B2,I wasn't very impressed by some of the artwork,3,past simple,23
B2,When is it very important to make a good impression,3,present simple,15
B2,Some companies ensure that you will only focus on coming up with impressive ideas,3,present simple,15
B2,I enjoy watching programmes with in-depth news,3,present continuous,11
B2,My inbox is too full; I need to delete some emails,3,present simple,15
B2,'Apathetic boredom' means you are incapable of finding enjoyment in life,3,present continuous,11
B2,We usually try to reward people by giving them incentives,3,present simple,15
B2,They lost my luggage. Just for a day; but still very inconvenient,3,past simple,23
B2,It's more popular to live independently in some countries than in others,3,present simple,15
B2,The survey also indicates an interesting shift in opinion towards binge-watching,3,present simple,15
B2,'Indifferent boredom' is a pleasant feeling which allows you to zone out after a long day,3,present simple,15
B2,More informal news sites are often entertaining as well as informative,3,present simple,15
B2,The gold necklace was part of her inheritance,3,past simple,23
B2,It turns out that the man involved in the police shooting was innocent,3,present simple passive,14
B2,A lot of companies want their employees to be innovative and creative,3,present simple,15
B2,The government introduced laws which insist on employers switching off email contact,3,present continuous,11
B2,Insomnia is almost twice as common in women than in men,3,present simple,15
B2,I'm all for more inspiring news,3,present simple,15
B2,We've installed broadband and it's really good,3,present simple,15
B2,Texts and emails allow for instant communication but are quickly deleted,3,present simple,15
B2,It is my intention to be better at planning,3,present simple,15
B2,Phones are interconnected by cables,3,present simple passive,14
B2,There are intercontinental agreements between North America and Europe,3,present simple,15
B2,Internet-connected insulin pumps can send information to your doctor,3,future simple,7
B2,OK to interrupt a person,3,present simple,15
B2,Please put the letter in my in tray,3,past simple,23
B2,The introduction of a text is the start of the text,3,present simple,15
B2,A lot of new jobs will be invented in the near future,3,future simple passive,6
B2,Looking at the Namib beetle gave Linacre the idea for his invention,3,present simple,15
B2,How can inventiveness be encouraged,3,present simple,15
B2,Having a messy desk is better for being inventive,3,present simple,15
B2,More people should invest in their future by thinking about what they really want to do,3,present simple,15
B2,I have asked the airline to investigate the incident,3,present simple,15
B2,Invest time in looking after your health,3,present simple,15
B2,I received an invitation to a talk about career development,3,past simple,23
B2,Lots of countries were involved in the Columbian Exchange,3,past simple passive,22
B2,There's a lot of talk these days about irresponsible parenting,3,present simple,15
B2,The stand-up comedian was incredibly irritating,3,present simple,15
B2,The islanders of La Gomera have been communicating with whistles for centuries,3,present perfect continuous,9
B2,Zana Ingrova; Zátopek's wife; won a gold medal in the javelin in 1952,3,past simple,23
B2,A lot of people like to spend money on gold jewellery,3,present simple,15
B2,Having a child brings much joy,3,present simple,15
B2,The fact that you can see colour might save your life in the jungle,3,future simple,7
B2,I was only two; but I can just about remember it,3,future simple,7
B2,People use the saying 'finders keepers; losers weepers' to justify keeping money that they find,3,present simple,15
B2,I wasn't so keen on the 'fish in a phone box' artwork,3,present simple,15
B2,Why do we kill time playing games on our phones or tablets,3,present simple,15
B2,Generation Y is also known as the 'millennial' generation,3,present simple passive,14
B2,If you know your stuff; employers don't care if you've got a degree or not,3,present simple,15
B2,One of the firemen climbed up a ladder and broke through the bathroom window,3,past simple,23
B2,That lamp post that you never noticed before is suddenly multicoloured,3,present simple passive,14
B2,Could you call me back on my landline,3,present simple,15
B2,We share the laundry with our neighbours in our co-housing community,3,present simple,15
B2,Getting these things wrong can lead to misunderstandings,3,present simple,15
B2,Collecting two species of fish which were unknown before was not Mary Kingsley's only legacy,3,present simple,15
B2,China's legislature votes to revise 25-year-old environmental law,3,present simple,15
B2,Kingsley rescued a leopard that had got caught in a trap,3,past perfect passive,20
B2,Hold on; the line is breaking up,3,present simple,15
B2,It would be good if you tried to listen more enthusiastically in conversations,3,present simple,15
B2,The listicle is attractive because it simplifies any subject into manageable facts,3,present simple,15
B2,Hipsters have a taste for little-known bands,3,present simple,15
B2,In summer; the nights in Norway are as lively as the days,3,present simple,15
B2,The monkeys were easy to locate because they could be heard sneezing,3,present simple,15
B2,Many parents have a second child to stop their first child being lonely and spoilt,3,present simple,15
B2,For me; the most boring experiences are long-haul flights,3,present simple,15
B2,Who in your family do you look up to,3,present simple,15
B2,The knitted covers are usually quite loose; so it's easy to fix them to the object,3,present simple,15
B2,There had been an accident on the motorway ahead of us; a lorry had turned over,3,past perfect,21
B2,We had nothing to lose and everything to gain,3,present simple,15
B2,What makes you lose concentration,3,present simple,15
B2,It is very easy to lose touch with changes in your area of work,3,present simple,15
B2,A car worker bought the paintings at an auction of lost property left on Italian trains,3,past simple passive,22
B2,A couple claimed money on a lottery ticket which they had found on a shop floor,3,past perfect,21
B2,Hipsters love low-tech objects such as record players and oldstyle cameras,3,present simple,15
B2,I would say I'm quite loyal,3,present simple,15
B2,If you're lucky; you'll hear the islanders whistle on La Gomera,3,present simple,15
B2,They lost my luggage,3,past simple,23
B2,The company can't have actually stopped them having a lunch break,3,future perfect continuous,1
B2,The first winter really is a magical time of year,3,present simple,15
B2,I've ever seen,3,present perfect,13
B2,Hipsters reject mainstream culture,3,present simple,15
B2,Security cameras are expensive to maintain,3,present simple,15
B2,The majority of people surveyed considered binge-watching a bad thing,3,present simple,15
B2,You want to make a good impression in an interview,3,present simple,15
B2,Could you tell me how easy you find it to make small talk,3,present simple,15
B2,Try to make the most of opportunities to learn something new,3,present simple,15
B2,People often regret not making up after a row,3,present continuous,11
B2,The right-brained/left-brained theory was largely made up by psychologists and the media,3,past simple passive,22
B2,Magda Sayek manages a large team of knitters,3,present simple,15
B2,Gold has always been of great importance to mankind,3,present simple,15
B2,There was a massive queue at security control,3,past simple,23
B2,Would you binge-watch football matches,3,future simple,7
B2,What we see is pretty meaningless; it's just patterns of light,3,present simple,15
B2,Make sure your goals are specific and measurable,3,present simple,15
B2,If a player is moving more slowly than usual; it will be measured,3,present continuous,11
B2,Take your measurement to make sure the ring will fit,3,present simple,15
B2,Umami is also strong in Italian meatballs,3,present simple,15
B2,Medical breakthroughs are reported on positive news sites,3,present simple passive,14
B2,The right side of the brain is best at appreciating the melody of the music,3,present continuous,11
B2,Now that we have the internet; many people think that memorization is a waste of time,3,present simple,15
B2,How can people use their minds creatively if nothing is actually memorized and stored in there,3,present simple passive,14
B2,My memory of it has begun to fade,3,present simple,15
B2,Hipsters prefer to mend things instead of buying new ones when something breaks,3,present simple,15
B2,I need to read something light; something that doesn't require much mental effort,3,present simple,15
B2,Rote learning is seen as pointless and mindless,3,present simple passive,14
B2,A government minister makes her staff stand up when she arrives,3,present simple,15
B2,The minks in the bare cage ate more food and slept for longer than the other minks,3,present simple,15
B2,Henry Brown felt miserable while he was travelling in the box,3,present simple,15
B2,She had two missions to complete while she was touring the continent,3,present simple,15
B2,He missed out on investment opportunities; which he regrets,3,present simple,15
B2,She made a mistake and the knitting had a big hole in it,3,past simple,23
B2,Getting these things wrong can lead to misunderstandings,3,present simple,15
B2,The Namib beetle survives in the desert by collecting small amounts of moisture,3,present continuous,11
B2,The information is sent to a computer which monitors the outcome,3,present simple,15
B2,A new species of monkey has been discovered in the forests of Myanmar,3,present perfect passive,12
B2,I have never seen a monoplane before,3,present perfect,13
B2,Umami is added to many foods in the form of monosodium glutamate,3,present simple passive,14
B2,A monotone voice can send you to sleep,3,present simple,15
B2,'Moral will' means that you have the ability to do what's right for yourself and others,3,present simple,15
B2,Moreover; wearable technology may mean that we are available to our employers all the time,3,present simple,15
B2,The rain washed away the mountainside,3,past simple,23
B2,Her boots were muddy because she went for a walk in the woods after it had rained,3,past perfect,21
B2,The protesters were holding multicoloured banners,3,present simple,15
B2,The multimillionaire decided to give a lot of his money to charity,3,present simple,15
B2,Gold also has a multitude of less traditional uses in industry,3,present simple,15
B2,In the Majestic café; even the tourists tend to murmur quietly; as if they are in a sacred place,3,present simple,15
B2,Naps can be good for helping you remember things,3,present simple,15
B2,Twice as many men as women nod off while driving,3,present simple,15
B2,My main memory of the day was that it was unbelievably noisy and happy,3,past simple,23
B2,Little Havana is a Cuban ethnic neighbourhood in Miami,3,present simple,15
B2,I have no memory of my childhood whatsoever,3,present simple,15
B2,It's all a load of nonsense,3,present simple,15
B2,I have absolutely no recollection of how we got home again,3,present simple,15
B2,Older people spend noticeably more time without their family than younger ones,3,present simple,15
B2,People who feel that they haven't slept a wink probably have had more sleep than they think,3,present simple,15
B2,I don't feel the news is very objective,3,present simple,15
B2,Do you listen to obscure bands,3,present simple,15
B2,The scientist observed the animals over a three-month period,3,past simple,23
B2,For me; the most boring thing in the world is not being occupied enough at work,3,present continuous passive,10
B2,Even odd inventions can be very useful,3,future simple,7
B2,The weather is seen as a topic which is unlikely to offend anybody,3,present simple,15
B2,Electronic devices expose workers to longer hours than the official 35-hour work week,3,present simple,15
B2,The couple had to hand over the coins they found to an official,3,past simple,23
B2,Would you like a one-way or a round-trip bus ticket,3,present simple,15
B2,People in an online community can simply communicate with each other online,3,future simple,7
B2,Generation Y is more open-minded than previous ones,3,present simple,15
B2,Baby boomers are optimistic and willing to work long hours,3,present simple,15
B2,The offices have an original design that most people really like,3,present simple,15
B2,I originally come from Pakistan,3,present simple,15
B2,It gets touristy in the summer; so it's probably best to go out of season,3,present simple,15
B2,Most people overestimate what they can do in a day,3,present simple,15
B2,The couple can take ownership of the coins if their owner can't be found,3,future simple,7
B2,We used to think that we yawn to take in more oxygen to keep ourselves awake,3,present simple,15
B2,People in Pennsylvania were waiting anxiously for the arrival of the package from Virginia,3,present simple,15
B2,For safe disposal of the old bulb; use the packaging of the new one,3,present simple,15
B2,I'm not so keen on the crowds; it's a bit too packed for my liking,3,present simple,15
B2,The crocodile tried to climb into her canoe; so she hit it on the head with a paddle,3,present simple,15
B2,A panther in a jungle is hardly visible in a black-and-white photograph,3,present simple,15
B2,The ceremony is then followed by a parade through the streets,3,present simple passive,14
B2,Smart parking meters in Madrid will charge more for more polluting cars,3,present simple,15
B2,We need the brain to interpret the patterns of light that we see,3,present simple,15
B2,There was a lot of rubbish on the pavement,3,past simple,23
B2,Peace agreements are often not reported in depth on traditional news outlets,3,present simple passive,14
B2,Thai and Indonesian cooking didn't use peanuts before the sixteenth century,3,present simple,15
B2,Some locals think that Silbo is a peasant language that should be left to die out,3,present simple,15
B2,Being a Google employee comes with some nice perks,3,present simple,15
B2,Streetbank neighbours give their neighbours permission to borrow things,3,present simple,15
B2,Who will have access to my personal data,3,future simple,7
B2,There was a long queue at the petrol station,3,past simple,23
B2,Let's phase out the security cameras and install lights instead,3,present simple,15
B2,Yarn-bombing has become a global phenomenon,3,present perfect,13
B2,Henry Brown didn't suffer physical abuse,3,present simple,15
B2,You can pick up a lot of things you need to know on the job,3,present simple,15
B2,Many parents prefer to leave work early to pick up their children,3,present simple,15
B2,The local people taught her how to fish with pineapple leaves,3,present simple,15
B2,Has your office got a ping-pong table,3,past simple,23
B2,Place the object carefully in the right position,3,present simple,15
B2,People sometimes think that jokes are pointless; but are they,3,present simple,15
B2,In Tromsø; we have a 'polar night'; when the sun doesn't appear for twenty-four hours,3,present simple,15
B2,Google 'right brain; left brain'; and hundreds of quizzes on this subject will pop up,3,future simple,7
B2,Do you know the cost of a postage stamp,3,present simple,15
B2,When the potato crop failed in Ireland in the 1840s; a million people died,3,past simple,23
B2,What are the potential risks of internet-connected devices,3,present simple,15
B2,Can you spot the predator waiting to pounce on you,3,present simple,15
B2,New government plans may put tens of thousands of people into poverty,3,future simple,7
B2,The low-cost incubator is a very practical invention,3,present simple,15
B2,Rules and incentives are not enough; we also need practical wisdom,3,present simple,15
B2,The show received high praise from the critics,3,past simple,23
B2,Can you remember the precise details of that conversation,3,future simple,7
B2,A panther is a predator,3,present simple,15
B2,The jokes in that film were very predictable,3,past simple,23
B2,In a hot climate; drinking hot tea is preferable to cold water if you want to cool down,3,present simple,15
B2,The presence of the full moon made it easier to see where we were going,3,present simple,15
B2,Each baby we bring into the world puts extra pressure on the world's resources,3,present simple,15
B2,We need to pressure the government to help get homeless people off the streets,3,present simple,15
B2,Volkswagen is preventing emails from reaching employees at home,3,present simple,15
B2,Privacy and security are big issues,3,present simple,15
B2,Co-housing can be a great way of having your own private space; but not being isolated,3,present simple,15
B2,I regret not paying into a private pension early enough,3,present continuous,11
B2,Younger generations will be much more proficient at IT,3,future simple,7
B2,A scrap metal dealer has made a profit of more than £32 million on an antique gold egg,3,present perfect,13
B2,The government has prohibited employers from contacting workers outside office hours,3,present perfect continuous,9
B2,The only regret I have is that I never invested in a property,3,present simple,15
B2,The properties are grouped into small communities,3,present simple passive,14
B2,Some companies try to protect their workers from being disturbed by work emails at home,3,present simple,15
B2,Suncayr protects you from sunburn,3,present simple,15
B2,Authorities protested against Galileo's theory that the Earth revolves around the sun,3,present simple,15
B2,The government is planning to make huge cuts in public spending on support for sick people,3,present simple,15
B2,The punchline at the end of a joke is often unexpected and makes us laugh,3,present simple,15
B2,Punctuation is important in written communication,3,present simple passive,14
B2,My friend Marc is very good at putting people at ease in new situations,3,present continuous,11
B2,Can you remember a conversation when you put your foot in it,3,present simple,15
B2,The luggage handlers would have been puzzled if they had heard a noise coming from the box,3,present simple,15
B2,Do you regret not giving enough quality time to your children,3,present simple,15
B2,Plans to create a food quarter in town have been given the go-ahead,3,present perfect passive,12
B2,There was a very long queue for the toilets,3,past simple,23
B2,In future; tennis rackets may be made of a kind of plastic that can repair itself,3,future simple,7
B2,Bankers used to make sure that people were saving for a rainy day,3,present simple,15
B2,People who have a rare illness can get support in online communities,3,present simple,15
B2,La Gomera's steep hills and deep ravines make it difficult to cross,3,present simple,15
B2,'Reactant boredom' is caused by feeling trapped in a situation,3,present simple passive,14
B2,Children need to react to rules; not just follow them,3,present simple,15
B2,Ready-prepared meals can be just as good as homecooked food,3,future simple passive,6
B2,Members of Generation X have a realistic attitude to life,3,present simple,15
B2,Although I was only two; I can recall it vividly,3,future simple,7
B2,The energy which the Xarius generates can be used to recharge batteries,3,present simple,15
B2,I have absolutely no recollection of how we got home again,3,present simple,15
B2,Kira Salak set a Wisconsin state record in cross-country running,3,past simple,23
B2,Too little light and too much light can both reduce productivity,3,future simple,7
B2,Please keep this book with you for reference,3,present simple,15
B2,The image was reflected in the mirror,3,past simple passive,22
B2,The most frequent regrets involve romance,3,present simple,15
B2,Three children means three sibling relationships,3,present continuous,11
B2,It doesn't matter because it doesn't have any relevance,3,present simple,15
B2,I'm interested in news that's relevant to my life and work,3,present simple,15
B2,Serious newspapers give reliable news,3,present simple,15
B2,He was relieved because he had found his passport,3,past simple passive,22
B2,Recently; we have seen some remarkable inventions,3,present perfect,13
B2,If you go somewhere remote; it is far away from places where other people live,3,present simple,15
B2,Zátopek was renowned for his hard training routines,3,past simple passive,22
B2,Doing the ironing is the most boring and repetitive of all the household jobs,3,present simple,15
B2,The dealer found a news report about eight missing Fabergé eggs,3,present simple,15
B2,Mary Kingsley set off alone along the river in search of fish and reptiles,3,past simple,23
B2,I am requesting compensation for the MP3 player,3,present continuous,11
B2,According to recent research; the number of people living alone is shooting up dramatically,3,present simple,15
B2,Forty-seven per cent of homes in Sweden have just one resident,3,present simple,15
B2,In old-fashioned villages; people shared certain resources; like the village hall,3,past simple,23
B2,I feel that the airline should take responsibility for this incident,3,present simple,15
B2,Columbian Exchange,3,present simple,15
B2,In Russia it is believed that whistling indoors can result in bad luck,3,present simple passive,14
B2,Sleeping when you've just learnt something new will help your memory to retain it,3,present simple,15
B2,Fixies are modern versions of retro-style bikes,3,present simple,15
B2,Would you like a single or a return ticket,3,present simple,15
B2,If you can see colour; things are more easily revealed,3,present simple,15
B2,The famous Fabergé eggs were made for the Russian royal family before the revolution,3,past simple passive,22
B2,He has received a reward from the dealer,3,present perfect,13
B2,He was rewarded for his honesty,3,past simple passive,22
B2,Quinoa is extremely rich in protein,3,present simple,15
B2,Bly travelled by ship; horse; rickshaw and other vehicles,3,past simple,23
B2,That sketch was just ridiculous; I didn't like it at all,3,present simple,15
B2,Globally; there's been a dramatic rise in the number of people living independently,3,present perfect continuous,9
B2,'Searching boredom' can result in risky behaviour,3,present simple,15
B2,Gold jewellery is often taken in robberies,3,present simple passive,14
B2,I regret that the romance didn't end well,3,present simple,15
B2,Batman and Robin are climbing up a rope to rescue a man,3,present simple,15
B2,Rote learning is often considered to be unnecessary and uncreative,3,present simple,15
B2,Are you buying a round-trip ticket to Los Angeles or are you staying there,3,present simple,15
B2,Two people are sitting on what looks like a yellow and orange rubber boat,3,present simple,15
B2,There was a lot of rubbish on the pavement,3,past simple,23
B2,Hipster neighbourhoods tend to be districts which are historically poor and run-down,3,present simple,15
B2,I still have a lot to do and I'm running out of time,3,present simple,15
B2,We don't want to run out of ideas,3,present simple,15
B2,I think it might have been a safety issue,3,present simple,15
B2,Some types of music can make food taste less salty,3,future simple,7
B2,Young people want scannable news content that they can read in short bursts of attention,3,present simple,15
B2,In a time of scarcity; people don't have enough to eat,3,present simple,15
B2,The scrap metal dealer had planned to sell the egg for the value of its gold and jewels,3,present simple,15
B2,Seaweed soup doesn't have one of the four classic tastes,3,present simple,15
B2,Hipsters wear retro-style shirts bought in second-hand clothes shops,3,present simple passive,14
